$GPRMC,111314.00,A,2234.1706,N,11405.1273,E,11.37,328.32,170604,-1.6,E,A*21
$GPRMC,111315.00,A,2234.1727,N,11405.1260,E,9.41,327.71,170604,-1.6,E,A*11
$GPRMC,111316.00,A,2234.1730,N,11405.1267,E,8.34,328.78,170604,-1.6,E,A*16
$GPRMC,111317.00,A,2234.1750,N,11405.1283,E,8.12,328.60,170604,-1.6,E,A*16
$GPRMC,111318.00,A,2234.1773,N,11405.1242,E,8.76,327.73,170604,-1.6,E,A*1A
$GPRMC,111319.00,A,2234.1803,N,11405.1215,E,10.22,326.59,170604,-1.6,E,A*20
$GPRMC,111320.00,A,2234.1844,N,11405.1201,E,11.86,326.60,170604,-1.6,E,A*29
$GPRMC,111321.00,A,2234.1879,N,11405.1173,E,13.60,326.58,170604,-1.6,E,A*21
$GPRMC,111322.00,A,2234.1916,N,11405.1145,E,14.84,325.92,170604,-1.6,E,A*27
$GPRMC,111323.00,A,2234.1956,N,11405.1122,E,15.79,326.27,170604,-1.6,E,A*2D
$GPRMC,111324.00,A,2234.1997,N,11405.1101,E,16.25,326.77,170604,-1.6,E,A*29
$GPRMC,111325.00,A,2234.2032,N,11405.1064,E,17.33,326.24,170604,-1.6,E,A*2F
$GPRMC,111326.00,A,2234.2077,N,11405.1027,E,18.59,324.59,170604,-1.6,E,A*21
$GPRMC,111327.00,A,2234.2107,N,11405.0990,E,17.25,321.04,170604,-1.6,E,A*2B
$GPRMC,111328.00,A,2234.2134,N,11405.0953,E,16.07,317.49,170604,-1.6,E,A*26
$GPRMC,111329.00,A,2234.2180,N,11405.0915,E,18.17,320.56,170604,-1.6,E,A*2F
$GPRMC,111330.00,A,2234.2226,N,11405.0876,E,18.39,320.09,170604,-1.6,E,A*2A
$GPRMC,111331.00,A,2234.2271,N,11405.0839,E,18.93,320.32,170604,-1.6,E,A*2A
$GPRMC,111332.00,A,2234.2311,N,11405.0802,E,18.70,319.12,170604,-1.6,E,A*23
$GPRMC,111333.00,A,2234.2355,N,11405.0765,E,18.71,319.08,170604,-1.6,E,A*26
$GPRMC,111334.00,A,2234.2398,N,11405.0729,E,18.05,318.14,170604,-1.6,E,A*27
$GPRMC,111335.00,A,2234.2446,N,11405.0692,E,17.80,316.71,170604,-1.6,E,A*2C
$GPRMC,111336.00,A,2234.2495,N,11405.0655,E,18.27,316.74,170604,-1.6,E,A*2D
$GPRMC,111337.00,A,2234.2528,N,11405.0607,E,19.06,315.94,170604,-1.6,E,A*23
$GPRMC,111338.00,A,2234.2563,N,11405.0552,E,19.35,313.70,170604,-1.6,E,A*2C
$GPRMC,111339.00,A,2234.2610,N,11405.0509,E,20.70,313.42,170604,-1.6,E,A*2E
$GPRMC,111340.00,A,2234.2653,N,11405.0459,E,21.62,312.79,170604,-1.6,E,A*28
$GPRMC,111341.00,A,2234.2697,N,11405.0406,E,22.32,312.01,170604,-1.6,E,A*22
$GPRMC,111342.00,A,2234.2740,N,11405.0353,E,22.68,311.18,170604,-1.6,E,A*29
$GPRMC,111343.00,A,2234.2782,N,11405.0299,E,23.15,310.00,170604,-1.6,E,A*22
$GPRMC,111344.00,A,2234.2824,N,11405.0240,E,23.75,308.02,170604,-1.6,E,A*2F
$GPRMC,111345.00,A,2234.2867,N,11405.0181,E,23.98,307.29,170604,-1.6,E,A*22
$GPRMC,111346.00,A,2234.2895,N,11405.0104,E,23.65,306.58,170604,-1.6,E,A*24
$GPRMC,111347.00,A,2234.2932,N,11405.0043,E,23.24,305.88,170604,-1.6,E,A*20
$GPRMC,111348.00,A,2234.2967,N,11404.9986,E,23.02,303.95,170604,-1.6,E,A*29
$GPRMC,111349.00,A,2234.3000,N,11404.9930,E,22.63,302.66,170604,-1.6,E,A*27
$GPRMC,111350.00,A,2234.3032,N,11404.9878,E,21.79,301.29,170604,-1.6,E,A*23
$GPRMC,111351.00,A,2234.3059,N,11404.9831,E,20.31,300.23,170604,-1.6,E,A*24
$GPRMC,111352.00,A,2234.3077,N,11404.9799,E,19.71,299.69,170604,-1.6,E,A*27
$GPRMC,111353.00,A,2234.3104,N,11404.9748,E,19.58,298.81,170604,-1.6,E,A*23
$GPRMC,111354.00,A,2234.3129,N,11404.9699,E,18.86,296.99,170604,-1.6,E,A*23
$GPRMC,111355.00,A,2234.3158,N,11404.9658,E,18.05,299.21,170604,-1.6,E,A*2E
$GPRMC,111356.00,A,2234.3190,N,11404.9598,E,18.47,297.82,170604,-1.6,E,A*27
$GPRMC,111357.00,A,2234.3215,N,11404.9543,E,19.65,295.59,170604,-1.6,E,A*2B
$GPRMC,111358.00,A,2234.3241,N,11404.9484,E,20.88,295.65,170604,-1.6,E,A*29
$GPRMC,111359.00,A,2234.3266,N,11404.9423,E,21.85,294.63,170604,-1.6,E,A*2B
$GPRMC,111400.00,A,2234.3292,N,11404.9355,E,22.76,293.08,170604,-1.6,E,A*28
$GPRMC,111401.00,A,2234.3314,N,11404.9294,E,23.31,292.40,170604,-1.6,E,A*25
